owner	method	mangled	evidence	source	note
IVP_Controller_Floating	IVP_Controller_Floating		nearby-source-basis	ivp_controller/ivp_controller_floating.cxx	Construction is reconstructed over the retained Ballance controller-manager registration ABI.
IVP_Controller_Floating	set_current_distance		nearby-source-basis	ivp_controller/ivp_controller_floating.cxx	Scalar setter follows the neighboring implementation and Ballance field layout.
IVP_Controller_Floating	set_target_distance		nearby-source-basis	ivp_controller/ivp_controller_floating.cxx	Scalar setter follows the neighboring implementation and Ballance field layout.
IVP_Controller_Floating	set_ray_direction_ws		nearby-source-basis	ivp_controller/ivp_controller_floating.cxx	Direction update follows the neighboring implementation and Ballance field layout.
IVP_Controller_Floating	get_ray_direction_ws		nearby-source-basis	ivp_controller/ivp_controller_floating.cxx	Direction access follows the neighboring implementation and Ballance field layout.
IVP_Controller_Floating	~IVP_Controller_Floating		nearby-source-basis	ivp_controller/ivp_controller_floating.cxx	Destruction removes the controller through the retained Ballance manager ABI.
IVP_Template_Controller_World_Friction	IVP_Template_Controller_World_Friction		nearby-source-basis	ivp_controller/ivp_controller_world_frict.cxx	Defaults are selectively reconstructed against the Ballance 0x80 layout.
IVP_Controller_World_Friction	IVP_Controller_World_Friction		nearby-source-basis	ivp_controller/ivp_controller_world_frict.cxx	Construction is reconstructed over the retained Ballance controller-manager ABI.
IVP_Controller_World_Friction	~IVP_Controller_World_Friction		nearby-source-basis	ivp_controller/ivp_controller_world_frict.cxx	Destruction removes the controller through the retained Ballance manager ABI.
IVP_Template_Controller_Floating	IVP_Template_Controller_Floating		host-test	tests/IvpForceActuatorTest.cpp	A Ballance floating-control setup verifies nontrivial constructor defaults and configured fields.
IVP_Template_Controller_Floating	set_position_ws		host-test	tests/IvpForceActuatorTest.cpp	A world point is transformed into object space before the force application case.
IVP_Template_Controller_Floating	set_ray_direction_ws		host-test	tests/IvpForceActuatorTest.cpp	A world-space upward ray drives the floating distance controller case.
IVP_Controller_Floating	IVP_Controller_Floating		host-test	tests/IvpForceActuatorTest.cpp	Construction registers exactly once against the object's Ballance controller manager.
IVP_Controller_Floating	do_ray_casting		host-test	tests/IvpForceActuatorTest.cpp	Virtual ray success and failure paths respectively apply and suppress the floating impulse.
IVP_Controller_Floating	get_current_distance		host-test	tests/IvpForceActuatorTest.cpp	The sampled distance is read back before the clipped-force calculation.
IVP_Controller_Floating	get_position_os		host-test	tests/IvpForceActuatorTest.cpp	The transformed two-metre object-space force position is read back.
IVP_Controller_Floating	get_ray_direction_ws		host-test	tests/IvpForceActuatorTest.cpp	The configured upward ray direction is read back and used by ray casting.
IVP_Controller_Floating	get_target_distance		host-test	tests/IvpForceActuatorTest.cpp	The quarter-metre target distance is read back before the force calculation.
IVP_Controller_Floating	set_current_distance		host-test	tests/IvpForceActuatorTest.cpp	A half-metre current distance is set and read back in the force case.
IVP_Controller_Floating	set_ray_direction_ws		host-test	tests/IvpForceActuatorTest.cpp	The runtime ray direction setter is exercised before virtual dispatch.
IVP_Controller_Floating	set_target_distance		host-test	tests/IvpForceActuatorTest.cpp	The quarter-metre target is set and read back in the force case.
IVP_Controller_Floating	~IVP_Controller_Floating		host-test	tests/IvpForceActuatorTest.cpp	Destruction removes exactly one controller and completes the base destructor once.
IVP_Template_Controller_World_Friction	IVP_Template_Controller_World_Friction		host-test	tests/IvpForceActuatorTest.cpp	A moving-platform case starts from the reconstructed zero-speed defaults and configures asymmetric limits.
IVP_Controller_World_Friction	IVP_Controller_World_Friction		host-test	tests/IvpForceActuatorTest.cpp	Construction registers exactly once against the object's Ballance controller manager.
IVP_Controller_World_Friction	get_desired_rot_speed_cs		host-test	tests/IvpForceActuatorTest.cpp	The configured platform angular target is read back before simulation.
IVP_Controller_World_Friction	get_desired_speed_ws		host-test	tests/IvpForceActuatorTest.cpp	The configured platform linear target is read back before simulation.
IVP_Controller_World_Friction	get_friction_value_rotation		host-test	tests/IvpForceActuatorTest.cpp	Asymmetric per-axis angular limits are read back after the correction.
IVP_Controller_World_Friction	get_friction_value_translation		host-test	tests/IvpForceActuatorTest.cpp	Asymmetric per-axis linear limits are read back and scaled by PSI duration.
IVP_Controller_World_Friction	set_desired_rot_speed_cs		host-test	tests/IvpForceActuatorTest.cpp	The moving-platform angular target is set explicitly before simulation.
IVP_Controller_World_Friction	set_desired_speed_ws		host-test	tests/IvpForceActuatorTest.cpp	The moving-platform linear target is set explicitly before simulation.
IVP_Controller_World_Friction	set_friction_value_rotation		host-test	tests/IvpForceActuatorTest.cpp	Asymmetric angular correction limits are set and produce the expected core rotation speed.
IVP_Controller_World_Friction	set_friction_value_translation		host-test	tests/IvpForceActuatorTest.cpp	Asymmetric linear correction limits are set and produce the expected world speed.
IVP_Controller_World_Friction	~IVP_Controller_World_Friction		host-test	tests/IvpForceActuatorTest.cpp	Destruction removes exactly one controller and completes the base destructor once.
IVP_Range_Manager	*		layout-retail	docs/zh-CN/ivp-retail-differences.md	Constructor RVA 0x2D8E0 proves alignment padding at +0x04, flag +0x08, environment +0x0C and ten double fields through +0x58.
IVP_Range_Manager	IVP_Range_Manager		host-test	tests/IvpRetailContactLifecycleTest.cpp	The exact mandatory-DLL constructor establishes all nontrivial world/intra broadphase defaults on the 0x60 Ballance layout.
IVP_Range_Manager	get_coll_range_in_world		host-test	tests/IvpRetailContactLifecycleTest.cpp	A moving radius-two object combines linear and rotational surface speed, look-ahead and PSI subtraction into the expected 4.5-metre world range.
IVP_Range_Manager	get_coll_range_intra_objects		host-test	tests/IvpRetailContactLifecycleTest.cpp	Two differently sized and moving objects verify radius clipping, PSI subtraction and asymmetric per-core range allocation.
IVP_Range_Manager	environment_will_be_deleted		host-test	tests/IvpRetailContactLifecycleTest.cpp	The exact callback preserves a non-owning manager and its environment identity.
IVP_SurfaceManager_Polygon	*		layout-retail	docs/zh-CN/ivp-retail-differences.md	The retail vtable and complete destructor use the 0x08 object with compact_surface at +0x04.
IVP_SurfaceManager_Polygon	get_mass_center		nearby-source-basis	ivp_surface_manager/ivp_surman_polygon.cxx	The nearby short accessor explains the retained unnamed vtable body at RVA 0xBC00, which copies the compact-surface mass-center floats.
IVP_SurfaceManager_Polygon	add_reference_to_ledge		nearby-source-basis	ivp_surface_manager/ivp_surman_polygon.cxx	The neighboring release implementation explicitly ignores the borrowed ledge and returns.
IVP_SurfaceManager_Polygon	remove_reference_to_ledge		nearby-source-basis	ivp_surface_manager/ivp_surman_polygon.cxx	The neighboring release implementation explicitly ignores the borrowed ledge and returns.
IVP_SurfaceManager_Polygon	~IVP_SurfaceManager_Polygon		retail-destructor-reconstruction	docs/zh-CN/ivp-retail-differences.md	The derived layer owns no resource; native C++ performs its SurfaceManager base destruction once instead of nesting the retained complete destructor.
IVP_SurfaceManager_Polygon	IVP_SurfaceManager_Polygon		host-test	tests/IvpRetailContactLifecycleTest.cpp	A gameplay-style compact surface is attached to a concrete 0x08 polygon manager.
IVP_SurfaceManager_Polygon	get_compact_surface		host-test	tests/IvpRetailContactLifecycleTest.cpp	The manager preserves the exact compact-surface identity used by the mass-property queries.
IVP_SurfaceManager_Polygon	get_type		host-test	tests/IvpRetailContactLifecycleTest.cpp	The exact DLL virtual body identifies the concrete manager as polygonal.
IVP_SurfaceManager_Polygon	get_mass_center		host-test	tests/IvpRetailContactLifecycleTest.cpp	A nonzero object-space mass center is copied from compact geometry.
IVP_SurfaceManager_Polygon	get_rotation_inertia		host-test	tests/IvpRetailContactLifecycleTest.cpp	The exact DLL body returns three distinct compact-surface inertia components.
IVP_SurfaceManager_Polygon	get_radius_and_radius_dev_to_given_center		host-test	tests/IvpRetailContactLifecycleTest.cpp	A 3-4-5 center displacement expands radius to 15 and quantized deviation to 5.2.
IVP_SurfaceManager_Polygon	add_reference_to_ledge		host-test	tests/IvpRetailContactLifecycleTest.cpp	The release no-op accepts a null borrowed ledge without changing manager state.
IVP_SurfaceManager_Polygon	remove_reference_to_ledge		host-test	tests/IvpRetailContactLifecycleTest.cpp	The release no-op accepts removal of a null borrowed ledge without changing manager state.
IVP_SurfaceManager_Polygon	~IVP_SurfaceManager_Polygon		host-test	tests/IvpRetailContactLifecycleTest.cpp	A stack manager completes one derived/base destruction without taking ownership of compact geometry.
IVP_BetterDebugmanager	*		layout-retail	docs/zh-CN/ivp-retail-differences.md	Constructor RVA 0x60C30 and vtable RVA 0x63D34 prove the 0x2008 layout, initialized at +0x04, 2048 flags at +0x08, and two virtual slots.
IVP_BetterDebugmanager	enable_debug_output		nearby-source-basis	ivp_physics/ivp_betterdebugmanager.cxx	The neighboring implementation supplies the stripped bounds check and flag write on the retained Ballance layout.
IVP_BetterDebugmanager	disable_debug_output		nearby-source-basis	ivp_physics/ivp_betterdebugmanager.cxx	The neighboring implementation supplies the stripped bounds check and flag clear on the retained Ballance layout.
IVP_BetterDebugmanager	~IVP_BetterDebugmanager		nearby-source-basis	ivp_physics/ivp_betterdebugmanager.cxx	The neighboring destructor is empty; the retail vtable confirms only a trivial deleting-destructor thunk.
IVP_BetterDebugmanager	IVP_BetterDebugmanager		host-test	tests/IvpRetailContactLifecycleTest.cpp	The exact DLL constructor initializes all 2048 channels to disabled state.
IVP_BetterDebugmanager	enable_debug_output		host-test	tests/IvpRetailContactLifecycleTest.cpp	A geometry-build diagnostic channel can be enabled independently.
IVP_BetterDebugmanager	disable_debug_output		host-test	tests/IvpRetailContactLifecycleTest.cpp	Disabling the same diagnostic channel restores the exact retained query to false.
IVP_BetterDebugmanager	is_debug_enabled		host-test	tests/IvpRetailContactLifecycleTest.cpp	The retained query distinguishes enabled, disabled, and out-of-range channel identifiers.
IVP_BetterDebugmanager	dprint		host-test	tests/IvpRetailContactLifecycleTest.cpp	The retained variadic body formats a surface-build diagnostic and dispatches it through the virtual output hook.
IVP_BetterDebugmanager	output_function		host-test	tests/IvpRetailContactLifecycleTest.cpp	A derived collector receives the exact formatted class identifier and diagnostic text.
IVP_BetterDebugmanager	~IVP_BetterDebugmanager		host-test	tests/IvpRetailContactLifecycleTest.cpp	A derived stack collector completes destruction through the two-slot Ballance virtual contract.
IVP_SurMan_PS_Plane	*		layout-retail	docs/zh-CN/ivp-retail-differences.md	Edge-length RVA 0x3A2D0 reads the 0x08-byte point vector at +0x20/+0x22/+0x24 after the 0x20 IVP_U_Point base, proving total size 0x28.
IVP_SurMan_PS_Plane	get_area_size		nearby-source-basis	ivp_compact_builder/ivp_surbuild_pointsoup.cxx	The stripped oriented double-area loop uses only the same vector and Point primitives confirmed by the retained edge-length body.
IVP_SurMan_PS_Plane	IVP_SurMan_PS_Plane		host-test	tests/IvpRetailContactLifecycleTest.cpp	The internal public plane constructs its embedded point vector and accepts a four-corner polygon without heap growth.
IVP_SurMan_PS_Plane	get_area_size		host-test	tests/IvpRetailContactLifecycleTest.cpp	A 3-by-4 planar face and matching normal produce oriented double-area 24.
IVP_SurMan_PS_Plane	get_qlen_of_all_edges		host-test	tests/IvpRetailContactLifecycleTest.cpp	The retained DLL body sums squared 3/4/3/4 edge lengths to 50.
IVP_Vector_of_Points_256	IVP_Vector_of_Points_256		nearby-source-basis	ivp_compact_builder/ivp_surbuild_pointsoup.hxx	The inline helper binds the U_Vector base to 256 embedded pointer slots exactly as declared by the public neighboring header.
IVP_Vector_of_Points_256	IVP_Vector_of_Points_256		host-test	tests/IvpRetailContactLifecycleTest.cpp	Four tetrahedron points remain in the embedded 256-slot buffer while feeding the exact retail hull builder.
IVP_SurfaceBuilder_Pointsoup	cleanup		nearby-source-basis	ivp_compact_builder/ivp_surbuild_pointsoup.cxx	The stripped cleanup frees and nulls only the retained cached-triangle pointer independently confirmed at RVA 0x763A8.
IVP_SurfaceBuilder_Pointsoup	convert_pointsoup_to_compact_surface		nearby-source-basis	ivp_compact_builder/ivp_surbuild_pointsoup.cxx	The stripped wrapper composes the retained pointsoup-to-ledge and Ledge Soup constructor/insert/compile/destructor bodies.
IVP_SurfaceBuilder_Pointsoup	cleanup		host-test	tests/IvpRetailContactLifecycleTest.cpp	After triangle conversion, cleanup releases the DLL-owned cached canonical ledge and nulls the exact global slot.
IVP_SurfaceBuilder_Pointsoup	convert_triangle_to_compace_ledge		host-test	tests/IvpRetailContactLifecycleTest.cpp	A nondegenerate 3-4 right triangle is converted by the exact retained body and preserves all three submitted points.
IVP_SurfaceBuilder_Pointsoup	convert_pointsoup_to_compact_ledge		host-test	tests/IvpRetailContactLifecycleTest.cpp	Four tetrahedron vertices enter the retained convex-hull path and return a terminal compact ledge.
IVP_SurfaceBuilder_Pointsoup	convert_pointsoup_to_compact_surface		host-test	tests/IvpRetailContactLifecycleTest.cpp	The public category-2 wrapper compiles tetrahedron point data into a compact surface with nonzero radius and ledgetree root.
IVP_BetterStatisticsmanager	*		layout-retail	docs/zh-CN/ivp-retail-differences.md	Retail constructor RVA 0x2DB50 confirms the complete 0x30 field layout, both embedded vector prefixes, flag offsets and 8-byte update interval.
IVP_BetterStatisticsmanager_Data_Entity	*		layout-ida-only	tools/ivp/Inspect-IvpTypes.py	The imported 0x48 public layout agrees field-for-field with the neighboring source, but no class-specific retail body survives linking.
IVP_BetterStatisticsmanager_Callback_Interface	*		layout-ida-only	tools/ivp/Inspect-IvpTypes.py	The imported 0x04 interface has exactly the three public pure virtual slots and no destructor slot.
IVP_BetterStatisticsmanager	print		nearby-source-basis	ivp_physics/ivp_betterstatisticsmanager.cxx	The stripped print behavior is reconstructed from the neighboring implementation using the retail-confirmed 0x30 manager layout and existing U_Vector primitives.
